speaker,L1,L1_family,noun_lemma,numeral,numeral_type,dice_coefficient,proportion
Karelian_156,Karelian,Uralic,человек,два,paucal,7.46541763295133,0.03148053407721588
Karelian_156,Karelian,Uralic,километр,десять,other,8.67576822984004,0.01306059005441101
Karelian_156,Karelian,Uralic,работа,три,paucal,5.98142839564373,0.04384146480035227
Karelian_156,Karelian,Uralic,работа,три,paucal,5.98142839564373,0.04336126777455721
Karelian_156,Karelian,Uralic,работа,три,paucal,5.98142839564373,0.04247377647045423
Karelian_26,Karelian,Uralic,час,четыре,paucal,8.3688888175595,0.02746373912025429
Karelian_26,Karelian,Uralic,час,четыре,paucal,8.3688888175595,0.02743938452088932
Karelian_26,Karelian,Uralic,год,восемьдесят восемь,other,9.22440006137166,0.011950159998389243
Karelian_26,Karelian,Uralic,год,пятьдесят шесть,other,9.22440006137166,0.012442518933945474
Karelian_26,Karelian,Uralic,мужик,два,paucal,5.22660042038821,0.05656244021822751
Karelian_26,Karelian,Uralic,барак,два,paucal,2.42692131573054,0.11070550039062521
Karelian_26,Karelian,Uralic,барак,два,paucal,2.42692131573054,0.11316293894874291
Karelian_26,Karelian,Uralic,год,шестнадцать,other,9.22440006137166,0.01277937014071733
Karelian_26,Karelian,Uralic,год,шестнадцать,other,9.22440006137166,0.012025585346466975
Karelian_26,Karelian,Uralic,год,восемь,other,9.22440006137166,0.011895586807254551
Karelian_26,Karelian,Uralic,год,восемь,other,9.22440006137166,0.01239886654446074
Karelian_26,Karelian,Uralic,класс,три,paucal,5.21783969245816,0.056948398950792685
Karelian_26,Karelian,Uralic,неделя,четыре,paucal,6.74054538305214,0.04143854560012381
Karelian_26,Karelian,Uralic,неделя,четыре,paucal,6.74054538305214,0.039742267753982485
Karelian_26,Karelian,Uralic,километр,шесть,other,8.67576822984004,0.01567611627223238
Karelian_26,Karelian,Uralic,год,десять,other,9.22440006137166,0.012289354901325909
Karelian_26,Karelian,Uralic,дом,два,paucal,6.61150517891902,0.04182089046155819
Karelian_26,Karelian,Uralic,час,девять,other,8.3688888175595,0.01676980262104109
Karelian_26,Karelian,Uralic,ребро,два,paucal,1.12859804794286,0.1464887173176601
Karelian_26,Karelian,Uralic,год,два,paucal,9.22440006137166,0.02227365110076595
Karelian_26,Karelian,Uralic,год,восемь,other,9.22440006137166,0.01234992939671332
Karelian_26,Karelian,Uralic,дом,девять,other,6.61150517891902,0.024705920617562997
Karelian_26,Karelian,Uralic,человек,четыре,paucal,7.46541763295133,0.03338744305008416
Karelian_26,Karelian,Uralic,зять,два,paucal,0.788897284084377,0.16498281473623055
Karelian_26,Karelian,Uralic,раз,два,paucal,7.5404734084621,0.03356188789612155
Karelian_26,Karelian,Uralic,раз,два,paucal,7.5404734084621,0.03296353109225422
Karelian_26,Karelian,Uralic,операция,восемь,other,3.72641261792083,0.04680737199467121
Karelian_26,Karelian,Uralic,год,десять,other,9.22440006137166,0.011319033549214728
Karelian_26,Karelian,Uralic,месяц,три,paucal,8.24186141927984,0.027149148015835907
Karelian_26,Karelian,Uralic,год,десять,other,9.22440006137166,0.011921082643006177
Karelian_26,Karelian,Uralic,год,три,paucal,9.22440006137166,0.02171935763144121
Karelian_26,Karelian,Uralic,километр,девять,other,8.67576822984004,0.013316203701089418
Karelian_26,Karelian,Uralic,неделя,две,paucal,6.74054538305214,0.03954343778301397
Karelian_26,Karelian,Uralic,месяц,четыре,paucal,8.24186141927984,0.028016641923980724
Karelian_26,Karelian,Uralic,час,восемь,other,8.3688888175595,0.015442049232627611
Karelian_44,Karelian,Uralic,кровать,две,paucal,3.23643079013776,0.10209744298606392
Karelian_44,Karelian,Uralic,раз,два,paucal,7.5404734084621,0.03837462840131082
Karelian_44,Karelian,Uralic,час,пять,other,8.3688888175595,0.018739811356326644
Karelian_44,Karelian,Uralic,машина,три,paucal,5.86852490879078,0.0556836426201425
Karelian_44,Karelian,Uralic,машина,две,paucal,5.86852490879078,0.05695975556265623
Karelian_44,Karelian,Uralic,год,пять-шесть,other,9.22440006137166,0.01497148756073577
Karelian_44,Karelian,Uralic,год,шесть,other,9.22440006137166,0.013783648086527288
Karelian_44,Karelian,Uralic,год,семь,other,9.22440006137166,0.013872559778584622
Karelian_44,Karelian,Uralic,километр,три,paucal,8.67576822984004,0.02853522322749297
Karelian_44,Karelian,Uralic,год,семь,other,9.22440006137166,0.013997541473585165
Karelian_44,Karelian,Uralic,школа,две,paucal,6.10292652852592,0.05254302488049375
Karelian_44,Karelian,Uralic,домишко,три,paucal,0.366517264996099,0.19294369084541682
Karelian_44,Karelian,Uralic,школьник,семь,other,2.61482641759928,0.06785651961022798
Karelian_44,Karelian,Uralic,штука,двенадцать,other,7.72850534908476,0.02135983344932467
Karelian_44,Karelian,Uralic,семья,две,paucal,5.6571595861726,0.05804576921302328
Karelian_80,Karelian,Uralic,струна,семь,other,1.31928818460447,0.06271527066056345
Karelian_80,Karelian,Uralic,верста,сорок,other,9.10745282110451,0.01169017726524213
Karelian_80,Karelian,Uralic,уровень,три,paucal,3.79880999715947,0.06880500505463823
Karelian_80,Karelian,Uralic,крепость,две,paucal,4.18524424063824,0.06451615456347201
Karelian_80,Karelian,Uralic,месяц,пять,other,8.24186141927984,0.013328956239404062
Karelian_80,Karelian,Uralic,месяц,пять,other,8.24186141927984,0.013538704708515434
Karelian_80,Karelian,Uralic,губерния,восемь,other,4.81309027923812,0.03243705741651199
Karelian_80,Karelian,Uralic,месяц,пять,other,8.24186141927984,0.013794195384927304
Karelian_80,Karelian,Uralic,метр,тысяча двести,other,8.46417153243369,0.012362817020105108
Karelian_80,Karelian,Uralic,метр,тридцать два,paucal,8.46417153243369,0.02397357160210483
Karelian_80,Karelian,Uralic,часть,две,paucal,5.7429035893771,0.044853940986295
Karelian_80,Karelian,Uralic,церковь,девять,other,4.94632352600967,0.032512524059776025
Karelian_80,Karelian,Uralic,день,три,paucal,7.62553093928441,0.028290650230581214
Karelian_80,Karelian,Uralic,раз,три,paucal,7.5404734084621,0.029027071522253558
Karelian_80,Karelian,Uralic,раз,три,paucal,7.5404734084621,0.029683906665000835
Karelian_80,Karelian,Uralic,кран,два,paucal,1.68148890516159,0.11227954251251572
Karelian_80,Karelian,Uralic,часть,две,paucal,5.7429035893771,0.04315187010704593
Karelian_80,Karelian,Uralic,полотенце,два,paucal,0.6344345,0.13525559683334507
Karelian_80,Karelian,Uralic,полоса,три,paucal,3.9275940676819,0.06741829857326241
Karelian_80,Karelian,Uralic,год,шесть,other,9.22440006137166,0.011196859793717583
Karelian_80,Karelian,Uralic,часть,две,paucal,5.7429035893771,0.04358216350305254
Karelian_80,Karelian,Uralic,занятие,одиннадцать,other,3.38963906708505,0.04677063575796815
Karelian_80,Karelian,Uralic,комплекс,два,paucal,1.81760942564434,0.11201128370122156
Karelian_80,Karelian,Uralic,час,четыре,paucal,8.3688888175595,0.022845859194028928
Karelian_80,Karelian,Uralic,месяц,девять,other,8.24186141927984,0.013681160608794594
Karelian_80,Karelian,Uralic,год,шесть-семь,other,9.22440006137166,0.010213464731891319
Karelian_80,Karelian,Uralic,рубль,тридцать,other,8.85596830310146,0.01238711261127941
Karelian_80,Karelian,Uralic,взрослый,два,paucal,1.90372554401954,0.1084488950479047
Karelian_80,Karelian,Uralic,зал,три,paucal,4.55844626287873,0.05889040957575093
Karelian_80,Karelian,Uralic,минута,сорок,other,7.93382205380966,0.015231210087870033
Karelian_80,Karelian,Uralic,брат,два,paucal,5.6202696610064,0.046541736528974975
Karelian_80,Karelian,Uralic,год,семь,other,9.22440006137166,0.012547061790649117
Karelian_80,Karelian,Uralic,год,тридцать шесть,other,9.22440006137166,0.01083020917289385
Karelian_80,Karelian,Uralic,год,десять,other,9.22440006137166,0.010919740827367175
Karelian_80,Karelian,Uralic,год,двадцать пять,other,9.22440006137166,0.011169722813535628
Karelian_80,Karelian,Uralic,ошибка,восемь,other,2.87490266917188,0.051119871428364556
Karelian_80,Karelian,Uralic,буква,две,paucal,3.36868639398661,0.07637737695226067
Karelian_80,Karelian,Uralic,человек,шесть,other,7.46541763295133,0.016001415698018225
Karelian_80,Karelian,Uralic,год,десять,other,9.22440006137166,0.011453923300772597
Karelian_80,Karelian,Uralic,год,сорок пять,other,9.22440006137166,0.011445281807149835
Karelian_86,Karelian,Uralic,война,две,paucal,5.38989630089954,0.06709487367101949
Karelian_86,Karelian,Uralic,год,девяносто,other,9.22440006137166,0.01681326615480756
Karelian_86,Karelian,Uralic,год,четырнадцать,other,9.22440006137166,0.016034061588603234
Karelian_86,Karelian,Uralic,поколение,четыре,paucal,4.20679538684716,0.08734145202018301
Karelian_86,Karelian,Uralic,год,десять,other,9.22440006137166,0.01567694802800516
Karelian_86,Karelian,Uralic,очерк,три,paucal,1.73584465762862,0.15272411242359776
Karelian_86,Karelian,Uralic,градус,тридцать шесть,other,8.15053562858719,0.021270815779288393
Karelian_86,Karelian,Uralic,метр,сто,other,8.46417153243369,0.019083220866505223
Karelian_86,Karelian,Uralic,метр,три,paucal,8.46417153243369,0.03255494306201186
Karelian_86,Karelian,Uralic,метр,семь,other,8.46417153243369,0.01979523004648223
Karelian_86,Karelian,Uralic,метр,сто пятьдесят,other,8.46417153243369,0.018802919048253694
Karelian_86,Karelian,Uralic,километр,двадцать,other,8.67576822984004,0.018363918604189018
Karelian_86,Karelian,Uralic,километр,сорок,other,8.67576822984004,0.018358449654593493
Karelian_86,Karelian,Uralic,километр,сорок,other,8.67576822984004,0.01798951232041943
Karelian_86,Karelian,Uralic,километр,двадцать,other,8.67576822984004,0.017696955722269727
Karelian_86,Karelian,Uralic,ошибка,тринадцать,other,2.87490266917188,0.07385745863296024
Karelian_86,Karelian,Uralic,ошибка,тринадцать,other,2.87490266917188,0.07378785588810349
Karelian_86,Karelian,Uralic,класс,семь,other,5.21783969245816,0.0410554507850967
Karelian_86,Karelian,Uralic,черточка,две,paucal,0.775478776797947,0.18445373288880684
Karelian_86,Karelian,Uralic,гектар,тринадцать,other,4.81294198530855,0.04653890386924778
Karelian_86,Karelian,Uralic,гектар,десять,other,4.81294198530855,0.04452355861953612
Karelian_86,Karelian,Uralic,гектар,три,paucal,4.81294198530855,0.07833456859956905
Karelian_86,Karelian,Uralic,гектар,три,paucal,4.81294198530855,0.079345274189742
Karelian_86,Karelian,Uralic,гектар,три,paucal,4.81294198530855,0.07744617111539942
Karelian_86,Karelian,Uralic,год,пять,other,9.22440006137166,0.015982494214680818
Karelian_86,Karelian,Uralic,год,сто шестьдесят,other,9.22440006137166,0.014653143821517372
Karelian_86,Karelian,Uralic,техника,два,paucal,1.19116398504477,0.16810281605707325
Karelian_86,Karelian,Uralic,корова,три,paucal,5.1597199054257,0.07339561440214645
Karelian_86,Karelian,Uralic,шестерка,четыре,paucal,0.611369258149067,0.18910357966823402
Karelian_86,Karelian,Uralic,шестерка,четыре,paucal,0.611369258149067,0.17163603389657867
Mari_170,Mari,Uralic,год,семьдесят,other,9.22440006137166,0.013758422573556861
Mari_170,Mari,Uralic,километр,три,paucal,8.67576822984004,0.027679992397624555
Mari_170,Mari,Uralic,год,два,paucal,9.22440006137166,0.02508601088459251
Mari_170,Mari,Uralic,человек,девять,other,7.46541763295133,0.02138072994624019
Mari_170,Mari,Uralic,человек,девять,other,7.46541763295133,0.021862289867061048
Mari_170,Mari,Uralic,человек,семь,other,7.46541763295133,0.022555379303418846
Mari_170,Mari,Uralic,год,семь,other,9.22440006137166,0.013485306845263128
Mari_170,Mari,Uralic,год,восемь,other,9.22440006137166,0.01464766800737948
Mari_170,Mari,Uralic,год,восемь,other,9.22440006137166,0.01494650371971758
Mari_170,Mari,Uralic,километр,три,paucal,8.67576822984004,0.02820599520846193
Mari_170,Mari,Uralic,год,семь,other,9.22440006137166,0.014290526342703315
Mari_170,Mari,Uralic,километр,три,paucal,8.67576822984004,0.028234411044687987
Mari_170,Mari,Uralic,курс,три,paucal,4.73208588098142,0.07254640725555186
Mari_170,Mari,Uralic,год,три,paucal,9.22440006137166,0.024923160587875103
Mari_170,Mari,Uralic,год,четыре,paucal,9.22440006137166,0.024477071932658537
Mari_170,Mari,Uralic,год,четыре,paucal,9.22440006137166,0.025745861463327954
Mari_170,Mari,Uralic,год,семь,other,9.22440006137166,0.014678659682612527
Mari_170,Mari,Uralic,год,четыре,paucal,9.22440006137166,0.025144058209672734
Mari_170,Mari,Uralic,год,четыре,paucal,9.22440006137166,0.023680198573975273
Mari_170,Mari,Uralic,улица,три,paucal,5.98536269676545,0.05454854491942584
Mari_170,Mari,Uralic,километр,шестнадцать,other,8.67576822984004,0.016845966576231008
Mari_170,Mari,Uralic,класс,восемь,other,5.21783969245816,0.037265477836871015
Mari_170,Mari,Uralic,год,десять,other,9.22440006137166,0.014300043274266261
Mari_170,Mari,Uralic,год,десять,other,9.22440006137166,0.013793518878516216
Mari_170,Mari,Uralic,год,восемь,other,9.22440006137166,0.01381128663051501
Mari_170,Mari,Uralic,год,одиннадцать,other,9.22440006137166,0.01455788161205759
Mari_170,Mari,Uralic,год,одиннадцать,other,9.22440006137166,0.014465159483853542
Mari_170,Mari,Uralic,год,десять,other,9.22440006137166,0.013997011269996107
Mari_170,Mari,Uralic,год,десять,other,9.22440006137166,0.015037065887804686
Mari_170,Mari,Uralic,год,десять,other,9.22440006137166,0.013232609631027376
Mari_170,Mari,Uralic,год,семь,other,9.22440006137166,0.01461595833234219
Mari_170,Mari,Uralic,мальчик,два,paucal,6.63344100335463,0.046674611463423506
Mari_170,Mari,Uralic,год,восемь,other,9.22440006137166,0.01415690245728219
Mari_170,Mari,Uralic,год,одиннадцать,other,9.22440006137166,0.0141825988904957
Mari_170,Mari,Uralic,год,десять,other,9.22440006137166,0.014095752814785223
Mari_170,Mari,Uralic,год,десять,other,9.22440006137166,0.013488812933760126
Mari_170,Mari,Uralic,год,семь,other,9.22440006137166,0.014841454303767678
Mari_170,Mari,Uralic,год,десять,other,9.22440006137166,0.014163206881077538
Mari_170,Mari,Uralic,год,семь,other,9.22440006137166,0.014223943509942463
Mari_170,Mari,Uralic,год,семь,other,9.22440006137166,0.01462700845182514
Mari_170,Mari,Uralic,год,три,paucal,9.22440006137166,0.02454906797058386
Mari_170,Mari,Uralic,год,семь,other,9.22440006137166,0.014909624346099215
Mari_170,Mari,Uralic,год,семь,other,9.22440006137166,0.014584614453116042
Mari_170,Mari,Uralic,год,десять,other,9.22440006137166,0.013840861753921423
Mari_170,Mari,Uralic,год,три,paucal,9.22440006137166,0.025296044345931086
Mari_170,Mari,Uralic,километр,три,paucal,8.67576822984004,0.028667287392408203
Mari_170,Mari,Uralic,штука,десять,other,7.72850534908476,0.02016312119703025
Mari_170,Mari,Uralic,год,четыре,paucal,9.22440006137166,0.0246344086855132
Mari_170,Mari,Uralic,час,восемь,other,8.3688888175595,0.01624216363012504
Mari_170,Mari,Uralic,год,четыре,paucal,9.22440006137166,0.02494195119368859
Mari_170,Mari,Uralic,год,девять,other,9.22440006137166,0.014049633231826585
Mari_170,Mari,Uralic,год,девять,other,9.22440006137166,0.013983354590541454
Mari_170,Mari,Uralic,год,восемь,other,9.22440006137166,0.01337706450056945
Mari_41,Mari,Uralic,месяц,два,paucal,8.24186141927984,0.06681016911807716
Mari_41,Mari,Uralic,килограмм,шестнадцать,other,6.86830411934463,0.0535079842935151
Mari_41,Mari,Uralic,год,три,paucal,9.22440006137166,0.052718133364792676
Mari_41,Mari,Uralic,ребенок,пять,other,6.54367811565494,0.05806662246866431
Mari_41,Mari,Uralic,год,восемьдесят два,paucal,9.22440006137166,0.05246625031706492
Mari_41,Mari,Uralic,год,два,paucal,9.22440006137166,0.05315879379312767
Mari_41,Mari,Uralic,месяц,семь,other,8.24186141927984,0.03892589399755833
Mari_41,Mari,Uralic,год,два,paucal,9.22440006137166,0.05243501451825134
Mari_41,Mari,Uralic,месяц,семь,other,8.24186141927984,0.03762668627525153
Mari_41,Mari,Uralic,год,восемь,other,9.22440006137166,0.0310869291301349
Mari_41,Mari,Uralic,класс,четыре,paucal,5.21783969245816,0.1300750355202868
Mari_41,Mari,Uralic,год,два,paucal,9.22440006137166,0.052836021425109465
Mari_41,Mari,Uralic,год,семьдесят восемь,other,9.22440006137166,0.031150505360242033
Mari_41,Mari,Uralic,месяц,четыре,paucal,8.24186141927984,0.06682321361205187
Mari_41,Mari,Uralic,месяц,девять,other,8.24186141927984,0.038922242450796916
Mari_41,Mari,Uralic,день,семь,other,7.62553093928441,0.044597420482543365
Mari_41,Mari,Uralic,месяц,девять,other,8.24186141927984,0.039477838528348325
Mari_41,Mari,Uralic,месяц,четыре,paucal,8.24186141927984,0.0670940058795627
Mari_41,Mari,Uralic,день,три,paucal,7.62553093928441,0.0760496298215668
Mari_41,Mari,Uralic,ребенок,две,paucal,6.54367811565494,0.09712466087019765
Mari_41,Mari,Uralic,год,семь,other,9.22440006137166,0.030335952265538913
Mari_41,Mari,Uralic,год,пять,other,9.22440006137166,0.03053336296643519
Mari_41,Mari,Uralic,год,три,paucal,9.22440006137166,0.05293877884802898
Mari_41,Mari,Uralic,койка,восемь,other,1.57686626289184,0.18188255171704307
Mari_41,Mari,Uralic,месяц,полтора,paucal,8.24186141927984,0.06655124658488037
Mari_41,Mari,Uralic,месяц,полтора,paucal,8.24186141927984,0.06730400937380744
Mari_41,Mari,Uralic,ребенок,десять,other,6.54367811565494,0.0577760854170356
Mari_41,Mari,Uralic,дочь,две,paucal,6.03282687841952,0.11066706984471812
Mari_41,Mari,Uralic,год,десять,other,9.22440006137166,0.0303474279627919
Mari_41,Mari,Uralic,год,одиннадцать,other,9.22440006137166,0.030478237157768182
Mari_41,Mari,Uralic,год,десять,other,9.22440006137166,0.03011547946427367
Mari_41,Mari,Uralic,ребенок,сто,other,6.54367811565494,0.05690701984985816
Mari_41,Mari,Uralic,год,два,paucal,9.22440006137166,0.052282589086145165
Mari_41,Mari,Uralic,час,пять,other,8.3688888175595,0.03744191218950127
Mari_41,Mari,Uralic,рубль,семь,other,8.85596830310146,0.033141783648308394
Mari_41,Mari,Uralic,рубль,семь,other,8.85596830310146,0.03331114115131403
Mari_41,Mari,Uralic,год,восемь,other,9.22440006137166,0.031123714872821256
Mari_41,Mari,Uralic,километр,четыреста,other,8.67576822984004,0.035976696360788187
Mari_41,Mari,Uralic,год,два,paucal,9.22440006137166,0.05252283183250219
Mari_41,Mari,Uralic,километр,двадцать восемь,other,8.67576822984004,0.03570130249656221
Mari_41,Mari,Uralic,неделя,две,paucal,6.74054538305214,0.09337652421229596
Mari_41,Mari,Uralic,рубль,двадцать пять,other,8.85596830310146,0.03345740430174022
Mari_41,Mari,Uralic,рубль,двадцать пять,other,8.85596830310146,0.03207795902012051
Mari_41,Mari,Uralic,грамм,пятьсот,other,4.94987985187667,0.08430801752364667
Mari_41,Mari,Uralic,ведро,два,paucal,3.76174923319853,0.18024996211112734
Mari_41,Mari,Uralic,ведро,два,paucal,3.76174923319853,0.18012483839262813
Mari_41,Mari,Uralic,брюки,восемь,other,1.15013182488327,0.1856883502988626
Mari_41,Mari,Uralic,свитер,восемь,other,0.377857194826256,0.22352659550049778
Mari_41,Mari,Uralic,килограмм,сорок четыре,paucal,6.86830411934463,0.0914055889446308
Mari_41,Mari,Uralic,человек,семьдесят,other,7.46541763295133,0.04684442483848001
Mari_41,Mari,Uralic,стенка,четыре,paucal,0.894112885425454,0.29415156304359386
Mari_41,Mari,Uralic,комната,три,paucal,6.09634760045513,0.10618047650866805
Mari_41,Mari,Uralic,год,восемь,other,9.22440006137166,0.030801504490300387
Mari_41,Mari,Uralic,километр,восемьдесят,other,8.67576822984004,0.03462507507549949
Mari_41,Mari,Uralic,год,восемь,other,9.22440006137166,0.02965287116366996
Mari_41,Mari,Uralic,год,семь,other,9.22440006137166,0.029900686646712336
Mari_41,Mari,Uralic,год,семь,other,9.22440006137166,0.02984041936071336
Mari_41,Mari,Uralic,год,два,paucal,9.22440006137166,0.051976517573668994
Mari_41,Mari,Uralic,год,семь,other,9.22440006137166,0.03023820625797819
Mari_41,Mari,Uralic,месяц,четыре,paucal,8.24186141927984,0.0669560728217094
Mari_41,Mari,Uralic,год,семнадцать,other,9.22440006137166,0.03049518164690914
Mari_41,Mari,Uralic,год,девяносто,other,9.22440006137166,0.03091700253307211
Mari_41,Mari,Uralic,месяц,пять,other,8.24186141927984,0.03912669563776896
Mari_41,Mari,Uralic,год,девяносто,other,9.22440006137166,0.030776109958990976
Mari_41,Mari,Uralic,корова,две,paucal,5.1597199054257,0.13417754288925893
Mari_41,Mari,Uralic,год,восемьдесят,other,9.22440006137166,0.03019247261281146
Mari_41,Mari,Uralic,чемодан,два,paucal,2.23859907029601,0.24053525461747924
Mari_41,Mari,Uralic,рубль,сто,other,8.85596830310146,0.034112607063180714
Mari_41,Mari,Uralic,процент,пятьдесят,other,8.2479807450453,0.03836514460495265
Mari_41,Mari,Uralic,процент,пятьдесят,other,8.2479807450453,0.03844945759783258
Mari_41,Mari,Uralic,километр,двенадцать,other,8.67576822984004,0.03487997745958846
Mari_41,Mari,Uralic,километр,шесть,other,8.67576822984004,0.03443558132040198
Mari_41,Mari,Uralic,километр,шесть,other,8.67576822984004,0.035301687717788084
Mari_41,Mari,Uralic,километр,шесть,other,8.67576822984004,0.03435446968919897
Mari_41,Mari,Uralic,километр,два,paucal,8.67576822984004,0.05955422726383822
Mari_41,Mari,Uralic,год,девять,other,9.22440006137166,0.03069798023313711
Mari_41,Mari,Uralic,копейка,девяносто пять,other,8.67537505380745,0.034071994552377693
Mari_41,Mari,Uralic,копейка,девяносто пять,other,8.67537505380745,0.03469867504303853
Mari_41,Mari,Uralic,женщина,три,paucal,6.5910560184446,0.09762309956981688
Mari_41,Mari,Uralic,чемодан,три,paucal,2.23859907029601,0.24081264024126864
Mari_41,Mari,Uralic,чемодан,три,paucal,2.23859907029601,0.2398217724777274
Mari_41,Mari,Uralic,рубль,сто двадцать,other,8.85596830310146,0.032594687969944046
Mari_41,Mari,Uralic,километр,двадцать,other,8.67576822984004,0.034895926500699
Mari_41,Mari,Uralic,раз,два,paucal,7.5404734084621,0.07774659961713122
Mari_41,Mari,Uralic,сын,три,paucal,6.20954208111774,0.10473634961549193
Mari_41,Mari,Uralic,класс,восемь,other,5.21783969245816,0.07860542459280015
Mari_41,Mari,Uralic,класс,восемь,other,5.21783969245816,0.07823637684140314
Mari_41,Mari,Uralic,километр,двадцать семь,other,8.67576822984004,0.03504085323735964
Mari_41,Mari,Uralic,год,два,paucal,9.22440006137166,0.053809882965154744
Mari_41,Mari,Uralic,год,шесть,other,9.22440006137166,0.029797766132679107
Mari_41,Mari,Uralic,минута,пять,other,7.93382205380966,0.042205397659272136
Mari_41,Mari,Uralic,минута,пять,other,7.93382205380966,0.04234305947590296
Mari_41,Mari,Uralic,класс,десять,other,5.21783969245816,0.08009588569945258
Mari_41,Mari,Uralic,год,пятнадцать,other,9.22440006137166,0.030274620262347063
Mari_41,Mari,Uralic,год,двенадцать,other,9.22440006137166,0.029960917033510948
Mari_41,Mari,Uralic,год,пятнадцать,other,9.22440006137166,0.03004834785099929
Mari_41,Mari,Uralic,год,семь,other,9.22440006137166,0.03007119144679517
Mari_41,Mari,Uralic,день,двадцать четыре,paucal,7.62553093928441,0.07658115860901774
Mari_41,Mari,Uralic,день,двадцать четыре,paucal,7.62553093928441,0.07691263454151577
Mari_41,Mari,Uralic,неделя,две,paucal,6.74054538305214,0.09436650679668514
Mari_41,Mari,Uralic,неделя,две,paucal,6.74054538305214,0.09387345131213802
Mari_41,Mari,Uralic,год,два,paucal,9.22440006137166,0.05219035842646921
Mari_41,Mari,Uralic,год,два,paucal,9.22440006137166,0.0526143276673687
Mari_41,Mari,Uralic,рубль,шестьдесят,other,8.85596830310146,0.032742497387134285
Mari_41,Mari,Uralic,год,четыре,paucal,9.22440006137166,0.05323279391213196
Mari_41,Mari,Uralic,комната,три,paucal,6.09634760045513,0.10735609317624774
Mari_41,Mari,Uralic,окно,две,paucal,4.62412936741042,0.1504752980436821
Mari_41,Mari,Uralic,год,четыре,paucal,9.22440006137166,0.05300522074883026
Mari_41,Mari,Uralic,контейнер,две,paucal,1.01486526259952,0.30451793078574874
Mari_41,Mari,Uralic,контейнер,две,paucal,1.01486526259952,0.30867678194266546
Mari_41,Mari,Uralic,килограмм,пятьдесят,other,6.86830411934463,0.053945433396542876
Mari_41,Mari,Uralic,рубль,тридцать пять,other,8.85596830310146,0.03421355640846597
Mari_41,Mari,Uralic,контейнер,две,paucal,1.01486526259952,0.30015467705921406
Mari_41,Mari,Uralic,рубль,пятьсот,other,8.85596830310146,0.03290294725563787
Mari_41,Mari,Uralic,рубль,восемьсот,other,8.85596830310146,0.03326055122000643
Mari_41,Mari,Uralic,контейнер,две,paucal,1.01486526259952,0.2982376293137688
Mari_41,Mari,Uralic,год,два,paucal,9.22440006137166,0.05184473943708538
Mari_41,Mari,Uralic,год,девять,other,9.22440006137166,0.030877549052494305
Mari_170,Mari,Uralic,километр,три,paucal,8.67576822984004,0.028814007111694896
Mari_170,Mari,Uralic,машина,три,paucal,5.86852490879078,0.05401173321741032
Mari_170,Mari,Uralic,километр,пять,other,8.67576822984004,0.01733917424775911
Mari_170,Mari,Uralic,километр,восемь,other,8.67576822984004,0.01620356108813474
Mari_170,Mari,Uralic,тысяча,четыре,paucal,9.24128882060055,0.025593149319243693
Mari_170,Mari,Uralic,тысяча,четыре,paucal,9.24128882060055,0.023661969238451
Mari_170,Mari,Uralic,километр,пять,other,8.67576822984004,0.015875655342830176
Mari_170,Mari,Uralic,раз,два,paucal,7.5404734084621,0.037759529654808624
Mari_170,Mari,Uralic,ребенок,шесть,other,6.54367811565494,0.028007727305350207
Mari_170,Mari,Uralic,баран,два,paucal,3.5756552667268102,0.09260735224922229
Mari_170,Mari,Uralic,класс,десять,other,5.21783969245816,0.036862009094815136
Mari_170,Mari,Uralic,тысяча,четыре,paucal,9.24128882060055,0.025352403537387994
Mari_25,Mari,Uralic,человек,пять,other,7.46541763295133,0.01740828850260101
Mari_25,Mari,Uralic,девочка,три,paucal,6.71291144618978,0.035083354483248334
Mari_25,Mari,Uralic,мальчик,два,paucal,6.63344100335463,0.03641799380398437
Mari_25,Mari,Uralic,бабушка,две,paucal,4.27290734801732,0.0633816925380898
Mari_25,Mari,Uralic,бабушка,две,paucal,4.27290734801732,0.0641661422029903
Mari_25,Mari,Uralic,дом,два,paucal,6.61150517891902,0.03681683997091833
Mari_25,Mari,Uralic,тысяча,две,paucal,9.24128882060055,0.020732222606606655
Mari_25,Mari,Uralic,остров,три,paucal,5.20664043391449,0.05215746723705675
Mari_25,Mari,Uralic,год,пять,other,9.22440006137166,0.01113986696805812
Mari_25,Mari,Uralic,год,семь,other,9.22440006137166,0.011368419381381206
Mari_25,Mari,Uralic,корова,две,paucal,5.1597199054257,0.05249913950318941
Mari_25,Mari,Uralic,год,пять,other,9.22440006137166,0.010556290158641183
Mari_25,Mari,Uralic,километр,два,paucal,8.67576822984004,0.021997931814278518
Mari_25,Mari,Uralic,урок,десять,other,3.93049975236568,0.041711658076854286
Mari_25,Mari,Uralic,год,два,paucal,9.22440006137166,0.019419163593220573
Mari_25,Mari,Uralic,день,полтора,paucal,7.62553093928441,0.029293131615279997
Mari_25,Mari,Uralic,раз,три,paucal,7.5404734084621,0.029304676855047545
Mari_25,Mari,Uralic,раз,два,paucal,7.5404734084621,0.03037349552432656
Mari_25,Mari,Uralic,девочка,четыре,paucal,6.71291144618978,0.03619766598999215
Mari_25,Mari,Uralic,девочка,четыре,paucal,6.71291144618978,0.035334992769848625
Mari_25,Mari,Uralic,год,четыре,paucal,9.22440006137166,0.01901895234153397
Mari_25,Mari,Uralic,сестра,две,paucal,5.12089363108058,0.053615113949542104
